C1,WNOUT,WPOUT,WCS,WN1,WP1,Bandwidth,PowerConsumption,VoltageGain
1.640120029449463e-13,3.5409361571073534e-06,3.9751808345317844e-06,5.472872525453568e-06,3.654021576046944e-06,2.911011338233948e-06,11500000.000000002,0.0505,39.64
2.4763672053813933e-13,2.5032153725624086e-06,2.6593648195266727e-06,4.739452630281449e-06,3.399599313735962e-06,3.2982662916183472e-06,86600000.0,0.0337,18.54
1.60248601436615e-13,1.5774214267730714e-06,3.780896902084351e-06,5.256820529699326e-06,4.145801186561585e-06,2.647727310657501e-06,19700000.0,0.109,19.63
1.493049144744873e-13,4.473185062408448e-06,1.4298548698425294e-06,4.345184862613679e-06,3.3064113706350326e-06,3.642634838819504e-06,172000000.0,0.056100000000000004,17.55
2.5189040303230284e-13,1.5534340739250185e-06,4.612199485301972e-06,5.582438945770264e-06,3.026040077209473e-06,3.440560355782509e-06,34500000.00000001,0.023099999999999996,31.37
2.303925961256027e-13,4.515034675598145e-06,4.503939807415009e-06,4.608104556798936e-06,3.773007720708847e-06,4.010513603687286e-06,118000000.0,0.0596,18.86
1.5060957670211791e-13,3.510690987110138e-06,2.2690262943506243e-06,5.627542078495027e-06,3.133826345205307e-06,4.0299282073974606e-06,178000000.0,0.046099999999999995,16.22
1.806037664413452e-13,3.504026010632515e-06,4.549886763095856e-06,4.027474105358124e-06,4.039326667785644e-06,4.1644964814186096e-06,148000000.0,0.0459,20.02
1.8793764412403107e-13,4.509967267513276e-06,4.17885160446167e-06,5.1741925776004795e-06,3.3848588988184928e-06,4.093358874320984e-06,142000000.0,0.060000000000000005,17.95
1.905701644718647e-13,3.4970865994691852e-06,2.6341170966625213e-06,5.349544167518616e-06,3.3827334865927697e-06,4.039107441902161e-06,147000000.0,0.0463,16.96
2.000561285763979e-13,3.4965032637119295e-06,1.4706323146820069e-06,4.391195476055146e-06,3.437753774225712e-06,3.7327508926391603e-06,134000000.0,0.04410000000000001,17.85
2.4086114466190336e-13,1.5195345282554627e-06,2.6372434347867968e-06,6.028101682662965e-06,3.062990039587021e-06,4.3873229622840885e-06,116000000.0,0.020899999999999995,19.33
2.0131532214581965e-13,2.5009530186653138e-06,1.5938012301921845e-06,4.585171967744828e-06,4.248626708984375e-06,2.905474841594696e-06,91200000.0,0.032999999999999995,17.25
1.7737763822078705e-13,3.4953326582908634e-06,4.466023296117783e-06,4.43650758266449e-06,4.097706735134124e-06,2.7897633910179137e-06,72400000.0,0.0487,21.56
2.4960657954216004e-13,4.461913347244263e-06,1.4737738966941835e-06,4.078818678855896e-06,3.140363484621048e-06,3.539959132671356e-06,109000000.0,0.0556,17.6
2.4118940532207487e-13,4.508644938468933e-06,2.8670473247766496e-06,4.986915200948716e-06,3.358896702528e-06,3.99323645234108e-06,121000000.0,0.059,17.4
1.7177159190177917e-13,2.0265344381332397e-06,3.551736518740654e-06,5.5674140453338626e-06,3.940006345510483e-06,2.484763264656067e-06,73300000.0,0.12200000000000001,4.950000000000001
2.49075648188591e-13,1.5385027527809144e-06,4.615102350711823e-06,5.984883904457093e-06,3.3848993256688117e-06,4.225042045116425e-06,86200000.0,0.0216,23.19
2.514678359031677e-13,3.4787674695253376e-06,3.1620200201869014e-06,3.910438776016236e-06,4.123164415359497e-06,2.951769828796387e-06,81200000.0,0.0465,18.64
2.40115886926651e-13,4.488695561885834e-06,2.1296465992927554e-06,4.303305745124817e-06,3.4601628258824348e-06,2.949969232082367e-06,89700000.0,0.0589,15.84
2.445472300052643e-13,2.500173032283783e-06,1.4647473692893983e-06,4.59938994050026e-06,2.859752714633942e-06,2.5227394700050354e-06,24100000.0,0.0338,23.72
1.6133619248867035e-13,3.5284895896911624e-06,3.9894508123397826e-06,5.561280310153962e-06,3.7213989943265914e-06,2.963878333568573e-06,12100000.0,0.0504,39.88
2.1374315917491914e-13,3.488702237606049e-06,3.847838670015335e-06,4.370266973972321e-06,4.1473574042320256e-06,2.787142097949982e-06,59000000.0,0.0483,21.88
2.4688432216644286e-13,1.508354902267456e-06,1.621083050966263e-06,5.288160294294358e-06,2.831304371356964e-06,3.0417644679546356e-06,54400000.0,0.020999999999999998,21.03
2.4926894903182983e-13,3.4836739003658297e-06,3.393312692642212e-06,4.052617013454438e-06,3.637911558151245e-06,3.337513715028763e-06,95100000.0,0.0465,18.62
2.491830050945282e-13,4.470853328704834e-06,1.4535623788833618e-06,4.2889435887336735e-06,3.221935302019119e-06,3.9477137625217436e-06,119000000.0,0.0557,18.17
2.496960014104843e-13,4.479272246360779e-06,2.409231394529343e-06,4.1548709273338325e-06,3.400169499218464e-06,3.930891245603561e-06,113000000.0,0.05709999999999999,18.86
1.5069337487220763e-13,1.5143557190895081e-06,4.005884170532226e-06,5.8327047228813175e-06,3.1974056661129e-06,4.4829949736595155e-06,161000000.0,0.0214,20.67
1.978211686015129e-13,1.486567497253418e-06,2.2755699902772903e-06,4.568083196878434e-06,3.5482844784855843e-06,3.7833884954452513e-06,124000000.0,0.020000000000000007,19.33
2.0551302433013916e-13,2.5397332459688187e-06,3.6324330121278766e-06,5.399926364421845e-06,2.694143056869507e-06,2.926373064517975e-06,22199999.999999993,0.03640000000000001,33.78
1.7611548900604248e-13,2.6367007791996004e-06,3.360818848013878e-06,5.337006747722627e-06,3.474139669910073e-06,2.7328640818595887e-06,14199999.999999998,0.0925,27.069999999999997
1.9747974686324596e-13,2.491604804992676e-06,3.1060690954327585e-06,4.061381995677949e-06,3.4890777934342624e-06,4.2202707529067994e-06,141000000.0,0.03219999999999999,19.64
1.6709219515323638e-13,4.516387939453125e-06,3.6853053867816928e-06,5.479776442050934e-06,3.1415652632713318e-06,3.954703718423843e-06,152000000.0,0.060000000000000005,17.12
1.9396728202700616e-13,1.5273431539535523e-06,4.713391542434693e-06,6.068728089332581e-06,3.175218731164932e-06,3.7241875231266022e-06,49800000.0,0.023099999999999996,30.59
2.270968496799469e-13,4.513047873973847e-06,2.527606308460236e-06,5.127803683280946e-06,3.3530375212430955e-06,3.877400726079941e-06,125000000.0,0.0589,16.69
2.1055902764201165e-13,3.4818036854267123e-06,4.002377361059189e-06,5.042181771248579e-06,3.404327780008316e-06,3.814288914203644e-06,117000000.00000001,0.0475,18.43
1.9952843077480792e-13,3.4900100380182267e-06,4.543882012367249e-06,4.263980090618134e-06,4.213780641555786e-06,2.86672580242157e-06,78200000.0,0.0482,20.52
1.6684126853942871e-13,1.4960272908210755e-06,3.6166431158781055e-06,4.836312264204026e-06,3.9333005845546724e-06,3.7944066822528837e-06,126000000.00000001,0.020599999999999997,21.08
2.469351977109909e-13,2.492915377020836e-06,1.6373566389083863e-06,5.626988828182221e-06,3.7690366208553314e-06,3.2935989499092103e-06,68500000.0,0.0337,17.41
1.847935736179352e-13,3.2175212502479557e-06,2.3762522488832474e-06,5.617791175842286e-06,3.8013932406902312e-06,2.5215792059898376e-06,65100000.0,0.09439999999999998,11.269999999999998
1.5219082832336427e-13,1.524294912815094e-06,3.985040366649628e-06,5.163906261324883e-06,3.1631494164466857e-06,2.8073278069496155e-06,9349999.999999998,0.024799999999999996,44.18
2.364035487174988e-13,3.4832554757595066e-06,2.8684544898569586e-06,4.679933905601502e-06,3.3744554072618486e-06,3.269336372613907e-06,95600000.0,0.047,17.54
2.4774687588214874e-13,3.5048254877328873e-06,1.4707925319671633e-06,4.119067370891572e-06,3.919762879610062e-06,2.73271381855011e-06,79100000.0,0.0454,15.48
2.428138434886932e-13,1.5275816917419434e-06,4.947111010551453e-06,6.162726044654847e-06,3.135803610086441e-06,4.062191009521484e-06,65000000.0,0.022300000000000004,26.25
1.529339849948883e-13,1.5222585797309875e-06,3.125066611915827e-06,6.059641003608704e-06,2.701977908611298e-06,4.274425506591797e-06,154000000.0,0.021500000000000002,19.72
1.5143143832683562e-13,4.294240772724152e-06,3.307086065411568e-06,5.3549644052982334e-06,4.351017832756043e-06,2.9295507073402403e-06,57000000.00000001,0.0621,25.17
1.7414237558841707e-13,4.2602021098136906e-06,2.350120469927788e-06,5.405807763338089e-06,3.1055170595645906e-06,2.6172911524772645e-06,36300000.0,0.0625,27.02
1.9078718423843384e-13,3.0378027688711885e-06,1.4841797947883608e-06,5.281234294176102e-06,4.455607652664184e-06,2.6778883934020996e-06,14300000.0,0.0469,25.8
1.4954184293746947e-13,2.4926770180463794e-06,3.3325249850749973e-06,4.991667207330466e-06,3.369829922914505e-06,4.231217324733734e-06,176000000.0,0.03330000000000001,18.77
1.5022584795951843e-13,3.4910851120948792e-06,3.523815661668778e-06,4.553582817316056e-06,3.2733415216207504e-06,3.910148113965988e-06,168000000.0,0.04619999999999999,18.53
2.4570823311805727e-13,2.429207593202591e-06,4.527148246765137e-06,5.917306780815125e-06,3.2759028524160385e-06,2.7709059715270995e-06,48100000.00000001,0.148,6.91
1.6030538976192474e-13,4.464304089546204e-06,2.562605604529381e-06,5.25619000196457e-06,3.82414111495018e-06,2.733565926551819e-06,18599999.999999996,0.0618,30.15
2.413272261619568e-13,2.4872568994760515e-06,1.5859401226043703e-06,5.456480830907822e-06,4.064658045768738e-06,3.326711267232895e-06,77300000.0,0.0334,17.18
1.856654465198517e-13,4.523247420787812e-06,2.9587703067809343e-06,5.498740315437317e-06,3.1617904901504517e-06,4.014956593513488e-06,150000000.0,0.0594,16.49
1.5434716641902924e-13,1.5139988064765932e-06,4.394153594970703e-06,5.991188347339631e-06,3.0129588544368744e-06,4.190595149993897e-06,129000000.00000001,0.0216,22.35
2.3618861734867096e-13,4.515261590480805e-06,4.496016919612885e-06,4.704483568668366e-06,3.805060774087906e-06,3.7490600645542143e-06,104999999.99999999,0.0602,18.65
1.4621371626853944e-13,4.465893387794495e-06,2.706699371337891e-06,5.3757735490798955e-06,3.0686404705047607e-06,2.773418724536896e-06,30100000.0,0.0614,27.18
2.5616400837898254e-13,1.5466901063919067e-06,3.4866755157709124e-06,6.150190114974976e-06,2.826465129852295e-06,4.50782310962677e-06,104999999.99999999,0.0214,20.28
1.4980123043060302e-13,3.51126466691494e-06,4.500352442264557e-06,4.483674049377442e-06,4.051200389862061e-06,2.9147828221321106e-06,78700000.0,0.0487,22.8
2.3447228372097016e-13,1.5008472204208374e-06,3.3803049176931385e-06,4.571879178285599e-06,3.6261928230524064e-06,3.8621773719787595e-06,104000000.0,0.020300000000000002,20.5
2.0216037407517432e-13,4.479772031307221e-06,1.4974876642227174e-06,4.187989473342896e-06,3.4598035141825675e-06,3.944021314382553e-06,138000000.0,0.0557,18.63
2.314468532800674e-13,3.4995212852954867e-06,1.4734028577804566e-06,4.698244899511338e-06,3.578619785606861e-06,3.894667387008667e-06,127000000.0,0.0444,17.54
2.5182403922080996e-13,1.5245690345764162e-06,1.9074279069900514e-06,4.840288490056992e-06,2.5877825021743773e-06,2.697418391704559e-06,18800000.0,0.0214,30.31
2.0035882871598005e-13,2.5343047678470614e-06,4.563928306102753e-06,5.441420018672944e-06,2.8381999135017393e-06,3.007916897535324e-06,18100000.0,0.0377,36.78
2.2895017862319946e-13,4.5098109841346745e-06,3.7979073822498323e-06,4.995710320770741e-06,3.522564047947526e-06,3.903994113206864e-06,117000000.00000001,0.060000000000000005,17.92
2.0270039997994899e-13,3.493078798055649e-06,1.4442014694213868e-06,5.245346724987031e-06,3.836919844150543e-06,3.3281826674938203e-06,109000000.0,0.0458,15.23
2.579339504241943e-13,1.5647476315498353e-06,4.493750900030136e-06,6.12443482875824e-06,2.9133649468421935e-06,4.3300339579582216e-06,88300000.0,0.021699999999999997,22.31
2.418862611055374e-13,3.48142084479332e-06,2.695542633533478e-06,4.660591483116151e-06,3.3112985044717788e-06,3.1121689081192016e-06,87500000.0,0.047099999999999996,17.33
1.522418975830078e-13,3.498913854360581e-06,3.676500365138054e-06,5.456889986991883e-06,3.1684508323669433e-06,3.96517750620842e-06,159000000.0,0.0474,17.89
1.4779702425003053e-13,4.351611614227295e-06,2.147998005151749e-06,5.435024619102478e-06,3.406426973640919e-06,2.8322675228118897e-06,26700000.000000004,0.0603,26.779999999999998
1.9225090369582175e-13,4.480035245418549e-06,2.109517335891724e-06,4.633081287145615e-06,3.3410214185714722e-06,4.297008574008942e-06,156000000.0,0.05700000000000001,18.35
1.525982528924942e-13,1.6490299701690674e-06,4.641916573047638e-06,5.490854054689408e-06,3.774781346321106e-06,2.974808931350708e-06,9470000.000000002,0.031200000000000002,43.27
2.024401318281889e-13,3.5162347555160526e-06,3.1361139714717867e-06,4.929712459445001e-06,3.113885909318924e-06,2.7284262776374816e-06,22100000.000000004,0.0488,30.3
2.013483911752701e-13,4.486586272716523e-06,1.449873447418213e-06,3.990002989768983e-06,3.1434108912944795e-06,4.424596071243286e-06,150000000.0,0.0538,19.72
2.5471149682998655e-13,1.5629693269729616e-06,4.2008016407489776e-06,6.203446865081788e-06,2.7673694491386415e-06,4.536989808082581e-06,99900000.0,0.021699999999999997,21.35
2.4939613342285157e-13,2.492299497127533e-06,2.0601428747177125e-06,4.4111293554306035e-06,3.40241789072752e-06,3.950293451547623e-06,116000000.0,0.0323,18.46
1.5449198186397553e-13,3.511463284492493e-06,3.106726013123989e-06,5.772948503494264e-06,4.323373794555664e-06,3.018718123435974e-06,11799999.999999996,0.0523,43.04
1.4832831621170044e-13,4.487221777439118e-06,1.4663692116737366e-06,4.640769451856614e-06,3.008267432451248e-06,4.407270967960358e-06,199000000.0,0.0557,18.07
1.9962542401626706e-13,3.4973368942737583e-06,2.2118166983127597e-06,4.948276594281197e-06,3.6483657509088517e-06,4.129085958003998e-06,149000000.0,0.0454,17.55
2.349831849336624e-13,2.497416526079178e-06,2.9066512584686282e-06,5.031513288617135e-06,3.3947420194745065e-06,3.6949093043804167e-06,104000000.0,0.0337,18.54
1.9004891738295556e-13,2.5090661197900775e-06,4.425694048404694e-06,5.1738059818744666e-06,3.5482024773955345e-06,3.631948858499527e-06,103000000.0,0.0346,20.61
1.4987066984176636e-13,2.492122694849968e-06,4.557137846946716e-06,4.252213954925538e-06,4.050673365592957e-06,4.267845213413238e-06,167000000.0,0.032999999999999995,20.29
2.1588499099016188e-13,1.5274270176887513e-06,2.6025164723396302e-06,6.1868298053741465e-06,2.86697781085968e-06,4.327072978019714e-06,123000000.00000001,0.021100000000000004,19.12
1.6970313489437104e-13,4.114559412002564e-06,4.65665477514267e-06,5.9791864156723026e-06,3.4456658735871316e-06,2.619167923927307e-06,124000000.0,0.165,1.7999999999999992
1.870794713497162e-13,2.4825875759124757e-06,2.166254997253418e-06,4.557748198509217e-06,3.4420683532953264e-06,4.23260372877121e-06,156000000.0,0.03219999999999999,18.57
2.5097495317459107e-13,2.4995083808898927e-06,3.766878426074982e-06,5.848022818565369e-06,2.945357918739319e-06,3.998921424150467e-06,95100000.0,0.0348,19.29
1.8386645764112473e-13,3.520766213536263e-06,3.1931039169430736e-06,5.127144038677216e-06,3.6305651515722274e-06,2.7181864976882936e-06,11199999.999999998,0.0496,37.48
2.52383679151535e-13,1.544386625289917e-06,4.7828528881073e-06,6.080813646316529e-06,2.5905438661575317e-06,3.841016203165054e-06,53200000.00000001,0.022499999999999996,27.039999999999996
1.8506546020507813e-13,3.5047225356101993e-06,1.4650261402130128e-06,5.596611082553864e-06,2.987139105796814e-06,3.480455592274666e-06,124000000.0,0.0457,14.55
1.5202256739139556e-13,3.488056316971779e-06,1.4305515289306642e-06,5.7430220246315005e-06,3.613124154508114e-06,3.637490540742874e-06,149000000.0,0.0458,14.84
2.5084664225578306e-13,1.5629714727401734e-06,4.8101926445961e-06,6.226037621498109e-06,2.5046193599700926e-06,3.874084562063217e-06,47299999.99999999,0.023,28.590000000000003
1.5868023037910462e-13,4.375485062599183e-06,1.439993977546692e-06,5.6202135086059575e-06,3.0236465632915498e-06,2.808032691478729e-06,42800000.00000001,0.0582,17.51
1.50358510017395e-13,3.490142047405243e-06,3.2110686600208284e-06,3.942972898483277e-06,3.6308992356061937e-06,3.893500715494156e-06,166000000.0,0.045,19.54
1.9363830760121347e-13,2.4945872873067855e-06,4.24485182762146e-06,3.968801617622376e-06,3.893365532159805e-06,3.935841172933579e-06,128000000.0,0.0329,20.08
2.458425611257553e-13,2.497051700949669e-06,2.4122706949710847e-06,4.266485154628754e-06,3.859677761793137e-06,2.558473527431488e-06,50900000.00000001,0.0337,20.92
2.4716172516345977e-13,4.503271400928497e-06,2.2306859493255616e-06,5.0267835278064016e-06,3.3478503078222276e-06,4.035807192325592e-06,123000000.00000001,0.05809999999999999,17.13
2.1561117768287658e-13,2.5007056742906573e-06,4.778719425201416e-06,3.859232664108277e-06,4.407094359397888e-06,3.7917187213897704e-06,107000000.0,0.032999999999999995,20.76
2.5005913972854615e-13,2.684016846120358e-06,2.3732330650091174e-06,5.906057417392731e-06,3.5977853909134863e-06,2.71444308757782e-06,49700000.0,0.0893,10.48
2.4971984326839447e-13,2.4962935745716095e-06,2.6365063637495043e-06,4.8776184394955644e-06,3.208048790693283e-06,3.143479138612747e-06,73200000.0,0.034,19.1
1.9378863275051118e-13,2.4865012764930725e-06,2.212560296058655e-06,4.375805854797364e-06,3.5902561396360396e-06,3.936350613832474e-06,138000000.0,0.0323,18.72
2.5752633810043333e-13,1.571820080280304e-06,4.58167165517807e-06,6.174454092979432e-06,2.8592814803123473e-06,4.325172603130341e-06,86500000.0,0.0218,22.51
1.5190268158912658e-13,2.4922487139701844e-06,4.392070055007935e-06,5.781530141830445e-06,3.1798069775104524e-06,4.101908564567566e-06,146000000.0,0.0348,19.59
2.4992358684539793e-13,1.4741494059562684e-06,3.5038766115903858e-06,5.6320445537567144e-06,4.5173747539520264e-06,2.623376727104187e-06,62200000.00000001,0.115,2.9300000000000006
1.5019842386245728e-13,3.4921004176139834e-06,2.9582694936543705e-06,4.1031061410903935e-06,3.343272835016251e-06,4.156732022762298e-06,177000000.0,0.0448,19.34
2.4230520129203795e-13,3.488255470991135e-06,2.7076310813426974e-06,4.662798941135407e-06,3.322038009762764e-06,3.7269937098026277e-06,112000000.0,0.04619999999999999,17.59
1.773858830332756e-13,3.5665216594934466e-06,4.0122335851192475e-06,5.007874205708504e-06,3.974071502685547e-06,2.6270700097084047e-06,8160000.000000005,0.0512,41.65
2.0735664293169976e-13,4.512115716934205e-06,3.816945791244507e-06,4.69515547156334e-06,3.3664066195487978e-06,4.160828232765198e-06,135000000.0,0.059,18.58
2.208008885383606e-13,3.502041041851044e-06,2.1297245621681213e-06,4.197597026824952e-06,3.6058354303240776e-06,3.968567401170731e-06,127000000.0,0.0445,18.98
2.5610594153404235e-13,1.4966241717338563e-06,2.506816729903221e-06,5.010475050657988e-06,2.9300522208213806e-06,2.7845370173454286e-06,18699999.999999996,0.0216,33.18
2.3822245299816134e-13,2.5019222348928453e-06,1.945001542568207e-06,4.351021230220795e-06,3.663570806384087e-06,3.4272470101714133e-06,104000000.0,0.0327,17.79
2.318125456571579e-13,1.512612819671631e-06,1.6822598576545715e-06,6.185674905776978e-06,3.572299815714359e-06,4.146983623504638e-06,116000000.0,0.020700000000000003,18.35
1.518440842628479e-13,1.4897578954696655e-06,2.333899050951004e-06,5.350897431373597e-06,3.1840367019176484e-06,3.97263315320015e-06,157000000.0,0.020400000000000005,19.01
1.4919022917747497e-13,3.494114086031914e-06,2.6661364138126375e-06,5.273029625415803e-06,3.255954384803772e-06,4.143816709518433e-06,183000000.0,0.046,17.27
2.4290573000907896e-13,4.494901478290558e-06,2.968499762937427e-06,4.366118371486665e-06,3.5088670793920756e-06,3.2268275022506716e-06,96100000.0,0.0595,17.2
