VDD,Vgate,Wn,Rd,Bandwidth,PowerConsumption,VoltageGain
1.3988056719303132,0.6176375180482865,5.5202336460351955e-06,453.60702276229847,351000000.0,0.00032799999999999995,2.84
1.5695300415158273,0.7073057949543,4.2956755161285406e-06,2521.9155400991435,98700000.0,0.0005310000000000001,14.08
1.4151510357856751,0.6331368416547776,7.94880746304989e-06,1545.7168892025945,149999999.99999997,0.0004319999999999999,12.49
1.3468074917793276,0.8157251626253129,3.1260638833045964e-06,1014.2655223608016,215000000.00000003,0.000743,6.92
1.3079820692539217,0.6125970304012299,8.436930388212206e-06,1001.246154308319,200000000.0,0.0003550000000000001,9.68
1.493696622736752,0.6364315599203111,6.113268930464984e-06,1404.2095392942426,152999999.99999997,0.00041700000000000005,11.15
1.6859277784824374,0.781417614966631,5.0902075320482264e-06,1643.2242672890422,158000000.0,0.00115,13.17
1.3433428287506104,0.7342127792537213,9.588274538517e-06,602.9842346906661,354000000.0,0.00135,11.01
1.5299663409590722,0.7105701461434365,9.273223727941515e-06,1271.282836794853,207999999.99999997,0.00112,14.23
1.4664838023483755,0.6603874146938324,7.140603467822076e-06,723.1118083000182,319000000.0,0.0006379999999999999,7.22
1.6524758219718934,0.8163453251123429,8.06372717022896e-06,798.2733398675917,320000000.0,0.00227,11.64
1.7754531025886537,0.8997262537479401,2.9465979933738716e-06,834.9321335554122,219000000.0,0.00157,7.41
1.5602098390460015,0.6451063513755799,4.33968123793602e-06,2338.3869901299477,94400000.0,0.0003290000000000001,12.47
1.58655424118042,0.7303617753088475,4.2251335978508e-06,2289.5888909697533,109000000.00000001,0.0006299999999999998,13.68
1.630211153626442,0.5933499276638031,2.960746347904206e-06,1263.7917622923849,141000000.00000003,0.00018499999999999997,5.11
1.6814519047737122,0.7260468944907189,5.900785997509957e-06,2322.5329741835594,123000000.00000003,0.0008499999999999998,15.18
1.5670354261994364,0.6342067748308182,8.60725012421608e-06,2810.56272983551,99699999.99999999,0.00047099999999999996,16.12
1.7528798818588258,0.6593509823083878,8.8625605404377e-06,2930.2654713392253,106000000.00000003,0.000682,17.01
1.3428065836429597,0.6223730564117432,8.346450805664063e-06,2300.447218120098,105000000.00000003,0.000321,14.379999999999999
1.758858633041382,0.7061927631497383,5.919916212558748e-06,2826.138764619827,102999999.99999999,0.000752,16.17
1.4738361038267613,0.8184955626726151,5.4585147351026546e-06,794.1685914993285,328000000.0,0.00136,7.71
1.6964625120162966,0.8278789222240449,5.939014196395875e-06,1121.010288596153,230000000.0,0.00177,11.87
1.3027185380458832,0.6736740410327912,9.263995170593263e-06,956.9765925407409,242999999.99999997,0.000738,11.94
1.736852127313614,0.8346320629119873,4.840303614735604e-06,1387.6889944076536,183000000.0,0.00154,12.17
1.5364236854016782,0.6649191319942475,7.926466435194017e-06,2627.757146954536,109000000.00000001,0.0005549999999999999,15.919999999999998
1.5272640600800516,0.8218818068504334,3.030682653188706e-06,960.4265838861464,196000000.00000003,0.000863,7.58
1.5923516392707826,0.6501812964677811,5.1000216752290735e-06,2604.266136884689,92099999.99999999,0.00039300000000000007,14.07
1.475726602971554,0.6190560936927796,3.501324266195298e-06,470.8682298660277,343000000.0,0.0002649999999999999,0.2499999999999996
1.4765812240540983,0.6252594619989396,4.421247273683549e-06,458.94357562065113,348000000.0,0.00033400000000000004,1.9199999999999997
1.3801554322242737,0.6823855251073838,9.217563658952714e-06,2141.279496252537,138000000.0,0.000629,15.62
1.49766981638968,0.636204269528389,4.488217473030091e-06,822.8560090065001,231000000.0,0.00035600000000000003,5.67
1.4743593581020833,0.6763881325721741,6.492869013920427e-06,1464.2978385090826,162000000.00000003,0.0005970000000000001,12.36
1.640529888868332,0.6665536522865296,5.482299908995629e-06,2764.713272452354,94300000.00000001,0.0005000000000000001,15.16
1.3116603612899782,0.613272061944008,8.875809758901597e-06,553.9695471525191,362000000.0,0.0004,5.28
1.5348571971058846,0.6817294925451279,8.96981203556061e-06,2364.127777516842,130000000.0,0.000704,16.07
1.3283570230007173,0.6285722941160202,9.176081150770189e-06,959.9858820438384,227000000.00000003,0.00047299999999999995,10.23
1.6498927652835846,0.725747461616993,7.876358374953271e-06,1673.5257366672156,170999999.99999997,0.00112,14.87
1.4989345681155102,0.705478146672249,4.194006174802781e-06,1404.2948111891744,160000000.00000003,0.0005589999999999999,10.17
1.5229855678975583,0.8242662280797959,5.23960253596306e-06,937.1362179517745,258000000.0,0.0014099999999999998,9.63
1.396246674656868,0.6176855921745301,5.3856730312109e-06,696.8126744031905,260000000.0,0.0003149999999999999,5.22
1.6902676284313203,0.6599293023347855,3.0314305424690254e-06,2254.6771839261055,93800000.00000001,0.0003439999999999999,11.07
1.2964954555034638,0.6575435310602189,8.800616949796677e-06,2268.7879130244255,118000000.00000001,0.000435,15.37
1.5014197520446033,0.8270527124404908,4.4635369181633e-06,1016.4744704961776,307000000.0,0.00112,6.08
1.4996125834062697,0.6802555471658708,4.943660765886308e-06,1097.6363271474836,200000000.0,0.000549,9.0
1.457289057970047,0.62634616792202,6.194216575473548e-06,2906.137809157371,83699999.99999997,0.0002869999999999999,14.47
1.4973485089838505,0.7020132958889008,8.234846845269205e-06,1378.239497542381,187999999.99999997,0.000912,13.81
1.5379808306694032,0.8297806799411774,3.3698538839817055e-06,709.4537764787673,340000000.0,0.0009809999999999999,3.3400000000000003
1.746437019109726,0.8356743335723877,4.930175289511681e-06,1384.0515092015264,184000000.0,0.00158,12.29
1.534521755576134,0.6720361322164536,4.017174690961839e-06,1910.749331116676,113999999.99999999,0.00039699999999999984,11.43
1.312508636713028,0.6141133904457092,7.3179906010627755e-06,2800.8459806442256,85599999.99999997,0.00023999999999999995,14.33
1.7333497166633607,0.7698621176183225,8.95645621418953e-06,1181.5982982516286,235000000.00000003,0.00185,14.32
1.7181436836719515,0.5957479655742646,2.8980909585952764e-06,904.701605439186,197000000.00000003,0.00022400000000000002,2.8999999999999995
1.5000537869520487,0.6414753288030625,3.2168505489826207e-06,2138.7490555644035,93999999.99999999,0.00023999999999999995,10.22
1.4615256249904633,0.6264267325401307,4.478922992944718e-06,1463.4979069232938,133999999.99999997,0.0002760000000000001,9.32
1.5293388560414316,0.8069461584091188,3.515452176332474e-06,834.5431387424468,357000000.0,0.0008669999999999999,2.57
1.4113360315561296,0.6327935278415681,8.050933048129083e-06,1373.625762760639,167000000.0,0.0004470000000000002,11.79
1.6195675671100618,0.6514413535594941,7.159571692347528e-06,2094.664566218853,119000000.0,0.0005570000000000002,14.66
1.2380969882011414,0.647498819231987,9.152054190635682e-06,2376.320466399193,110000000.0,0.00036700000000000003,15.45
1.5414555251598359,0.6922066569328309,5.287851721048356e-06,2318.9965561032295,110000000.0,0.000549,14.25
1.523918440192938,0.8217632532119752,6.40164149645716e-06,792.711779475212,312000000.0,0.00171,9.730000000000002
1.2368761718273165,0.6456497758626939,9.650702744722368e-06,589.4624739885329,329000000.0,0.0006159999999999999,9.16
1.4858489871025087,0.6385720968246461,6.1279106885194786e-06,1048.3546853065488,200000000.0,0.0004520000000000001,9.24
1.3258046686649323,0.6516973972320558,8.362008571624758e-06,2144.032336771488,121000000.0,0.0004210000000000001,14.59
1.6422503650188447,0.8809774696826935,4.555578619241715e-06,911.1454635858535,268000000.0,0.00176,8.63
1.6012600511312487,0.7219786249101162,5.193505436182023e-06,2309.3689158558846,115999999.99999997,0.000708,14.58
1.7810910522937777,0.7031770884990692,8.972021073102952e-06,2646.0998803377147,126000000.00000001,0.0009530000000000001,17.04
1.7306582629680636,0.821327617764473,6.045571103692056e-06,1217.455744743347,215000000.00000003,0.00176,12.56
1.4259457960724833,0.6718675017356873,3.454742550849915e-06,2685.7441216707225,81699999.99999999,0.00028900000000000014,12.49
1.4193961948156357,0.6795432955026627,3.53577744960785e-06,524.9814987182616,357000000.0,0.00041700000000000005,1.4200000000000004
1.3772293746471407,0.6194551706314088,6.302012324333192e-06,735.3965491056441,264000000.00000003,0.0003600000000000001,6.27
1.25026393532753,0.6067639231681824,8.566136866807939e-06,2778.9507359266277,86499999.99999999,0.00022300000000000013,14.509999999999998
1.492271031998098,0.7484917044639589,5.155836746096612e-06,942.0061409473418,365000000.0,0.0008319999999999998,4.65
1.4040573298931123,0.6235815346240998,3.5666574537754064e-06,2577.921256422996,78399999.99999999,0.000176,11.05
1.6391011923551562,0.6653065592050553,6.60043527185917e-06,2544.6443557739253,105000000.00000003,0.000573,15.55
1.4767055846750738,0.816045641899109,4.202978134155274e-06,1129.5048445463178,223000000.0,0.00101,8.73
1.3978422045707704,0.6329439193010331,7.770411252975464e-06,2459.2378288507457,102000000.0,0.0003600000000000001,14.74
1.5372107528150083,0.645549362897873,6.9321511052548894e-06,1430.2970767021177,159000000.00000003,0.0005239999999999999,12.11
1.4073785573244095,0.6205328196287155,4.496378123760224e-06,1951.7284929752348,103999999.99999999,0.00022400000000000002,10.63
1.3323997199535371,0.6111704707145691,5.611826196312905e-06,971.6783016920089,188999999.99999997,0.000255,7.1899999999999995
1.6409086883068087,0.8832179188728333,8.516312420368196e-06,980.9745401144027,654000000.0,0.00244,3.51
1.439041717350483,0.6490029573440552,6.365055479109288e-06,705.4779231548308,309000000.0,0.000495,6.0
1.7019002974033357,0.7752233929932119,5.048741191625596e-06,1801.8896058201788,146000000.0,0.00109,13.64
1.5634651198983194,0.8724766731262208,5.532683864235879e-06,645.6379145383834,364000000.0,0.00204,7.75
1.4068824738264085,0.7007721215486528,4.491742044687272e-06,785.8058363199233,355000000.0,0.0005059999999999999,2.76
1.351022717356682,0.6227281451225282,8.321676373481751e-06,1326.4139294624326,166000000.0,0.00039000000000000016,11.52
1.474856174737215,0.637667664885521,8.172317877411843e-06,1181.1464950442312,194000000.0,0.0005349999999999999,11.2
1.4453096106648446,0.6279710143804551,5.263894543051721e-06,1382.996544241905,146000000.0,0.000323,9.98
1.6261581212282181,0.8174951434135438,5.896179333329202e-06,1061.857298016548,242000000.0,0.00161,11.22
1.545332506299019,0.6757853239774705,8.335125654935839e-06,1606.2622815370557,160000000.00000003,0.0007680000000000001,14.43
1.4831386450678112,0.6697094410657883,4.369639784097672e-06,739.2073720693587,299000000.0,0.00043399999999999987,3.83
1.7324108719825746,0.6027457416057587,2.9683320522308354e-06,607.7609509229659,290000000.0,0.0002709999999999999,0.29000000000000015
1.5631182208657266,0.6464825659990311,4.2873006165027625e-06,1202.0235061645506,164000000.0,0.00039000000000000016,8.53
1.6588020980358125,0.6768279880285264,8.461202055215837e-06,1908.6334407329557,144000000.00000003,0.0008430000000000001,15.51
1.4047456026077272,0.632923024892807,8.296158850193024e-06,1099.0698933601377,205999999.99999997,0.0004780000000000001,10.38
1.617277228832245,0.7781157039105893,7.2377611696720135e-06,1111.5362793207166,240000000.0,0.00153,12.5
1.4741574525833132,0.7082557260990143,5.126003578305245e-06,1755.542170256376,137000000.0,0.0006100000000000001,12.86
1.4752806790173054,0.8451421201229096,5.397300675511361e-06,695.9011703729628,380000000.0,0.00155,6.56
1.4132699579000474,0.6198873192071915,4.631433784961701e-06,1374.5013549923895,140000000.0,0.0002489999999999999,8.73
1.5075414000079037,0.638116165995598,7.756873622536661e-06,1258.8901370763776,181000000.00000003,0.0005310000000000001,11.53
1.562692576646805,0.6410595238208772,5.248587638139725e-06,2340.9186229109764,98600000.0,0.000363,13.32
1.7138328194618226,0.7194912739098073,8.86463648080826e-06,1688.5567195713518,174000000.0,0.00123,15.51
1.6888238847255708,0.7779396705329419,5.042617574334145e-06,1711.8471600115297,151999999.99999997,0.00111,13.35
1.587461230158806,0.854740047454834,2.9883287549018865e-06,1209.6457853913305,169999999.99999997,0.0010399999999999997,9.090000000000002
1.6147037297487261,0.7512393347918987,6.207668542861939e-06,1527.0979441702364,174000000.0,0.0010800000000000002,13.39
1.4545159086585047,0.6315134078264237,3.4885544478893287e-06,2666.4136648178096,77399999.99999999,0.00020100000000000014,11.55
1.7175622165203095,0.8364036709070206,2.897372901439667e-06,2172.0308363437653,110000000.0,0.000921,12.18
1.4619901657104493,0.8399398237466813,6.5230632312595855e-06,682.8256994485854,406000000.0,0.00174,7.45
1.792468070983887,0.7447483263909818,9.689412325620653e-06,1508.2755610346792,199000000.00000003,0.00166,15.7
1.5018364572431893,0.8374759912490846,4.313976377248765e-06,1026.5532433986662,248000000.0,0.00119,8.22
1.2984773576259614,0.7781361512839795,2.991625308990479e-06,1878.7090498954055,114999999.99999997,0.0004939999999999999,11.19
1.5639691025018694,0.7569372698664666,5.922382526099683e-06,1353.6596968770025,189999999.99999997,0.00106,12.37
1.6286757051944734,0.7962459772825242,4.126130998134614e-06,1626.4737043529747,152999999.99999997,0.00101,11.91
1.6223373502492906,0.8623351603746415,3.3686572611331946e-06,1312.3005181550977,193000000.0,0.00118,8.69
1.6380456268787384,0.6878618717193604,7.313051611185075e-06,2001.4384686946867,136000000.0,0.000792,15.17
1.6197491347789765,0.8571831732988359,8.846557587385179e-06,1040.4356867074964,575000000.0,0.00226,5.32
1.5902264535427095,0.7794279702007771,8.04453718662262e-06,923.7076640129088,283000000.0,0.00174,12.14
1.6292275428771974,0.5931605100631714,2.9666923284530644e-06,1467.5266593694685,124000000.00000003,0.00018099999999999993,6.08
1.2633919537067415,0.6052719622850419,7.67262488603592e-06,1465.5324742197988,139000000.0,0.0002520000000000001,10.92
1.3330033957958223,0.628531649708748,8.724765121936799e-06,1713.7881107628343,137000000.0,0.0003860000000000001,13.3
1.4534184694290162,0.8392573982477188,7.54062868654728e-06,766.2443369626998,435000000.0,0.00184,7.54
1.4791520878672602,0.8285062462091447,3.094653576612473e-06,971.5450108051299,204000000.0,0.0008709999999999999,7.44
1.4625072307884694,0.6460762917995454,3.6983381211757665e-06,2562.5738799571986,83400000.0,0.000257,12.13
1.597308021783829,0.6577241241931916,4.110327064990998e-06,2918.8403040170665,80799999.99999999,0.00034500000000000004,13.72
1.260464233160019,0.6031467139720917,8.667180567979814e-06,1458.4975987672804,142000000.00000003,0.00027499999999999996,11.54
1.6152711600065233,0.6864028528332711,9.253846615552904e-06,1621.938610449433,168000000.0,0.0009639999999999999,15.25
1.3146522581577302,0.6153456598520279,7.368761852383615e-06,2503.7312060594554,92800000.00000001,0.00025000000000000006,13.89
1.476198171079159,0.7463990293443203,4.518879264593125e-06,1066.4019286632536,242000000.0,0.000751,7.68
1.361065748333931,0.6226260513067245,7.168540835380555e-06,2036.249704658985,111000000.0,0.00031,13.24
1.3090400934219362,0.7757034189999105,3.0010499656200413e-06,1594.674142077565,130999999.99999999,0.0005159999999999999,10.21
1.6933782756328584,0.8318590342998505,7.081828758120538e-06,912.5639796257018,281000000.0,0.00217,11.72
1.1975611925125123,0.6600350439548494,9.581026166677476e-06,1599.021006375551,153999999.99999997,0.0004669999999999999,14.18
1.455375610291958,0.7368034891784192,5.150241240859033e-06,1064.1863495111463,372000000.0,0.0007179999999999999,3.7600000000000002
1.3526471704244616,0.6835391521453859,9.146024137735368e-06,2072.503410279751,141000000.00000003,0.00062,15.43
1.2971165478229525,0.6150168478488922,9.061390399932863e-06,2410.7870012521744,101000000.0,0.00029200000000000005,14.63
1.5543471515178682,0.636142846941948,8.354042977094651e-06,2785.0940376520152,100000000.0,0.00046800000000000005,15.97
1.36817846596241,0.621621197462082,7.064310207962991e-06,669.8098331689833,306000000.0,0.00040299999999999993,5.85
1.560302768647671,0.7743472941219808,8.22451262176037e-06,2214.140549302101,525000000.00000006,0.00101,2.3600000000000008
1.6338981091976168,0.8720975875854493,6.431705126538874e-06,1408.183194696903,527000000.00000006,0.00167,2.529999999999999
1.4687783136963846,0.6934524714946747,5.401216506958008e-06,1104.5119464397428,204000000.0,0.000627,9.79
1.6453131794929505,0.6796585500240326,5.706854864954949e-06,2538.0005985498424,102999999.99999999,0.0005840000000000001,15.149999999999999
1.7348741948604585,0.7415834940969944,7.073814868927003e-06,1945.229686796665,152999999.99999997,0.00116,15.24
1.6431402772665025,0.871915501356125,5.815174162387849e-06,1522.231727838516,451000000.0,0.00153,3.1699999999999995
1.6959892988204956,0.7875366121530534,6.553411185741426e-06,1318.6604827642439,205000000.0,0.00152,13.19
1.374641525745392,0.6560007601976395,9.07460916042328e-06,512.4551355838774,383000000.0,0.000779,7.89
1.7790654301643374,0.7428019233047963,7.694441556930544e-06,1928.3347874879835,159000000.00000003,0.0012899999999999997,15.62
1.56930390894413,0.6576219052076341,7.105627179145814e-06,2654.8821777105327,102000000.0,0.0005059999999999999,15.58
1.6140118271112442,0.7199432641267777,7.96711301803589e-06,1608.7819095700977,174000000.0,0.0010699999999999998,14.68
1.4717261731624605,0.6442329078912735,3.735293239355088e-06,2752.159416675567,78999999.99999997,0.000251,12.49
1.6862669706344606,0.701207658648491,9.855605632066729e-06,1685.3676801547406,171999999.99999997,0.00115,15.98
1.5480799064040185,0.6624458134174348,7.981691122055055e-06,2330.6008353829384,119000000.0,0.0005859999999999998,15.48
1.491949087008834,0.7763656921684743,3.031102806329728e-06,975.8281260728835,195000000.0,0.000688,7.32
1.3598326027393342,0.8134649455547334,3.1667632460594183e-06,955.7114094495772,237000000.0,0.000758,6.14
1.5433628574013711,0.5967453718185425,2.976849853992463e-06,2624.526500701904,74500000.0,0.00014099999999999996,9.42
1.3410299956798555,0.7787289194762708,3.546395599842072e-06,685.7648044824599,353000000.0,0.0006449999999999998,2.529999999999999
1.6589362263679506,0.8087296217679978,3.075316935777665e-06,2249.9490454792976,108000000.00000001,0.000807,12.47
1.5743810713291169,0.8509980350732804,3.2556031048297887e-06,716.6303992271422,358000000.0,0.00111,3.0099999999999993
1.4104601114988329,0.6973348706960679,3.1991267204284673e-06,2913.149252533912,78300000.0,0.0003200000000000001,12.98
1.418382176756859,0.6739771574735642,8.796437323093415e-06,1187.4410808086393,205999999.99999997,0.0007340000000000001,12.63
1.6006907165050508,0.7460619561374188,2.934724390506745e-06,2479.287043213844,92599999.99999999,0.0005220000000000001,12.57
1.6127206206321718,0.7456233613193036,2.962720692157746e-06,2215.0774598121643,102000000.0,0.000543,11.89
1.4077421754598618,0.7749334506690503,3.023924946784974e-06,1511.8493810296056,138000000.0,0.000585,9.94
1.5473658800125123,0.6684385925531388,4.071086764335633e-06,2376.2002885341644,95500000.00000003,0.0003710000000000001,12.66
1.7375718712806703,0.7416213020682335,9.010012179613114e-06,1526.1923260986803,194000000.0,0.00148,15.27
1.464063848555088,0.8372040063142777,7.5788038969039924e-06,869.6369379758834,440000000.0,0.00174,7.08
1.3301578223705293,0.6150659769773483,5.528219684958459e-06,2233.166165649891,95300000.0,0.00021300000000000003,11.99
1.7677244782447816,0.6054431051015854,3.0255285799503334e-06,2716.4195775985713,74900000.0,0.00023900000000000006,11.02
1.765872019529343,0.602497074007988,2.8999989628791813e-06,832.1916610002517,222000000.0,0.0002630000000000001,2.42
1.4921464545652272,0.6707793295383454,6.8263395838439475e-06,1101.8242239952085,212000000.0,0.0006519999999999998,10.57
1.4972691703587773,0.6593167483806611,7.4429273307323466e-06,929.253801703453,251999999.99999997,0.0006620000000000002,9.48
1.504094616137445,0.6357598811388017,5.2115997672081e-06,2828.5033553838725,83800000.00000001,0.00029999999999999987,13.94
1.4070037186145783,0.8205978065729141,3.081323623657227e-06,1416.798189282417,153999999.99999997,0.000754,9.63
1.6587340593338014,0.6335031151771546,8.590963453054429e-06,2923.72877895832,97600000.00000001,0.000508,16.38
1.456471672654152,0.6364981591701508,3.108375102281571e-06,889.4457221031188,199000000.00000003,0.00024299999999999986,4.12
1.6952803552150728,0.8906306684017182,4.867132812738419e-06,1394.9914202094076,419000000.0,0.0015900000000000003,2.9599999999999995
1.4791319511830807,0.8251263856887818,4.5704504549503334e-06,982.6712608337401,252999999.99999997,0.00117,8.46
1.4294535487890245,0.7177054457366467,8.691018521785737e-06,970.8743840456008,255000000.0,0.0011,12.29
1.639430817961693,0.8764184117317201,4.304198324680329e-06,955.7442665100097,280000000.0,0.00162,7.55
1.3478107810020448,0.7674735970795156,2.9947032332420355e-06,1298.2071489095686,153999999.99999997,0.0005409999999999999,8.95
1.3802118301391604,0.779789111763239,3.0060477852821358e-06,2012.3376622796056,111000000.0,0.000543,11.59
1.548122835159302,0.6498534858226777,5.28256517648697e-06,1895.1675686985252,119000000.0,0.0004119999999999999,12.42
1.7013941645622255,0.7490077190101148,4.061492085456849e-06,2671.993032097816,98899999.99999997,0.0007219999999999999,14.56
1.499360466655344,0.8354640126228333,4.375840276479722e-06,1008.9091509580611,277000000.0,0.00117,7.12
1.3216520547866824,0.6155177772045136,6.446208519861103e-06,2326.7571553587914,95399999.99999999,0.00023500000000000002,12.94
1.4097999930381777,0.7727510578930379,2.9611923694610602e-06,2369.3068996071815,96999999.99999997,0.000514,12.54
1.3827792137861252,0.6210327565670014,5.781759783625604e-06,1572.874143719673,130999999.99999999,0.000288,10.82
1.6211701959371567,0.5945927023887635,2.9203035831451423e-06,886.8484497070311,195000000.0,0.00019300000000000006,2.4899999999999998
1.4284827277064325,0.6297670304775239,5.688239723443986e-06,2597.5600928068156,89299999.99999999,0.0002850000000000001,13.67
1.6786588311195374,0.8277501314878465,3.0745801031589513e-06,2000.5840733647344,120000000.0,0.000923,11.8
1.7238085627555848,0.6801685631275177,2.9853234291076666e-06,1602.8956715017555,132999999.99999997,0.0004300000000000001,8.86
1.4666533246636393,0.8445082247257233,6.416516024619342e-06,654.5323431491851,394000000.0,0.00181,7.799999999999999
1.334074455499649,0.6138380885124207,5.547667622566224e-06,1665.9598443657158,121000000.0,0.0002300000000000001,10.39
1.3786622911691666,0.5984979987144471,3.017155140638352e-06,1253.8918778300283,138000000.0,0.0001349999999999999,4.27
1.6518363296985628,0.6862528413534165,8.264197379350663e-06,2590.898677706718,119000000.0,0.000745,16.46
1.4934957442805172,0.7588079653680325,4.235709607601166e-06,1458.336144685745,160000000.00000003,0.0007569999999999999,11.19
1.6013774245977404,0.6502068489789964,5.060275688767434e-06,2811.615422368049,87399999.99999999,0.00038299999999999993,14.37
1.5104329381138089,0.6351899474859238,3.5050165653228764e-06,1375.4995092749593,138000000.0,0.00027000000000000006,7.87
1.553986166417599,0.8408916592597963,5.16631741821766e-06,923.4579205512999,259000000.0,0.00155,9.700000000000001
1.3312611222267152,0.6140620082616807,5.577478364109994e-06,1850.2807822078464,111000000.0,0.00022400000000000002,11.0
1.459985250234604,0.5978077232837677,2.9692115783691414e-06,2546.643421053886,75800000.00000001,0.00012200000000000012,8.83
1.2628281176090241,0.6001544684171677,9.565102070569994e-06,1832.5284514576194,121000000.0,0.000277,13.18
1.4506481543183327,0.6598511070013047,4.68822267651558e-06,615.1800155639647,356000000.0,0.00043700000000000005,2.73
1.7643124401569368,0.9038392782211304,4.266262710094452e-06,1117.9857999086378,405000000.0,0.00179,3.2599999999999993
1.6123675972223284,0.77935134395957,6.25419531390071e-06,1235.5269044637678,214000000.00000003,0.00134,12.25
1.555780564248562,0.659441113471985,4.294916570186616e-06,2160.371907055378,102999999.99999999,0.00037199999999999993,12.25
1.5456178307533266,0.7858387403190137,3.002505689859391e-06,2146.674983203411,108000000.00000001,0.000655,12.05
1.527990958839655,0.7746881805360318,7.801513746380807e-06,2242.1704530715942,505999999.99999994,0.000947,2.2799999999999994
1.3553500324487688,0.6654850155115128,8.96416249871254e-06,1200.5186751484869,204000000.0,0.000646,12.42
1.4245623528957367,0.673209634423256,8.748786240816117e-06,650.8329808712004,334000000.0,0.0008929999999999999,9.38
1.5327997080981732,0.8666088938713075,7.37833295762539e-06,601.3814657926558,417000000.0,0.0024299999999999994,8.64
1.3674318104982377,0.6215289562940598,5.94321395456791e-06,2317.65329092741,96100000.00000001,0.000257,12.9
1.301801347732544,0.6132598847150803,9.156727820634844e-06,2022.4838629364965,114999999.99999997,0.00031100000000000013,13.93
1.4954430459067227,0.6900149524211884,4.712496012449265e-06,1114.8181855678556,200000000.0,0.000565,8.86
1.5372195638716222,0.6537083297967912,5.220380321145059e-06,1060.5164915323255,198000000.00000003,0.00048399999999999995,8.79
1.2389678299427034,0.6917851746082306,9.953369468450547e-06,700.0615000724791,307000000.0,0.0008929999999999999,11.38
1.6111611127853396,0.7484332345426083,2.9369703531265263e-06,1345.8639308810232,155000000.0,0.00062,8.75
1.4786093518137933,0.702649323642254,9.177923023700716e-06,1255.7440921664236,205999999.99999997,0.00101,13.98
1.4869886241853238,0.6997386932373048,7.3752516955137265e-06,1494.7897121310232,170999999.99999997,0.000792,13.579999999999998
1.4672339625656605,0.8601325929164887,3.1367341876029972e-06,1495.400249958038,178000000.00000003,0.0008669999999999999,7.95
1.4792582072317602,0.7209611535072328,5.4292539060115825e-06,1570.3311860561369,153999999.99999997,0.0007129999999999999,12.66
1.5382612332701684,0.6592195361852646,7.8472218811512e-06,2663.2973104715343,106000000.00000003,0.0005279999999999999,15.86
1.528985993564129,0.7743689127266408,4.081190466880799e-06,1537.0050370693205,156000000.0,0.0008189999999999998,11.31
